instance,divisor,cost
35/prob35b/d/density_0.25.json,10,19666
35/prob35b/d/density_0.75.json,2,24173
35/prob35b/d/density_0.75.json,4,24799
35/prob35b/d/density_0.75.json,6,23121
35/prob35b/d/density_0.75.json,8,23592
35/prob35b/d/density_0.75.json,10,23460
35/prob35b/d/density_0.json,2,10798
35/prob35b/d/density_0.json,4,11896
35/prob35b/d/density_0.json,6,14256
35/prob35b/d/density_0.json,8,17017
35/prob35b/d/density_0.json,10,18414
35/prob35b/e/density_0.1.json,2,17143
35/prob35b/e/density_0.1.json,4,15706
35/prob35b/e/density_0.1.json,6,17453
35/prob35b/e/density_0.1.json,8,17415
35/prob35b/e/density_0.1.json,10,15765
35/prob35b/e/density_0.5.json,2,21975
35/prob35b/e/density_0.5.json,4,23431
35/prob35b/e/density_0.5.json,6,21341
35/prob35b/e/density_0.5.json,8,21466
35/prob35b/e/density_0.5.json,10,23002
35/prob35b/e/density_0.25.json,2,20723
35/prob35b/e/density_0.25.json,4,19574
35/prob35b/e/density_0.25.json,6,18415
35/prob35b/e/density_0.25.json,8,18922
35/prob35b/e/density_0.25.json,10,18327
35/prob35b/e/density_0.75.json,2,24530
35/prob35b/e/density_0.75.json,4,23148
35/prob35b/e/density_0.75.json,6,23252
35/prob35b/e/density_0.75.json,8,24654
35/prob35b/e/density_0.75.json,10,23646
35/prob35b/e/density_0.json,2,10798
35/prob35b/e/density_0.json,4,11896
35/prob35b/e/density_0.json,6,14256
35/prob35b/e/density_0.json,8,17017
35/prob35b/e/density_0.json,10,18414
35/prob35c/a/density_0.1.json,2,14793
35/prob35c/a/density_0.1.json,4,16877
35/prob35c/a/density_0.1.json,6,18604
35/prob35c/a/density_0.1.json,8,20554
35/prob35c/a/density_0.1.json,10,19537
35/prob35c/a/density_0.5.json,2,25879
35/prob35c/a/density_0.5.json,4,21926
35/prob35c/a/density_0.5.json,6,24124
35/prob35c/a/density_0.5.json,8,21170
35/prob35c/a/density_0.5.json,10,21133
35/prob35c/a/density_0.25.json,2,20751
35/prob35c/a/density_0.25.json,4,19714
35/prob35c/a/density_0.25.json,6,20018
35/prob35c/a/density_0.25.json,8,18058
35/prob35c/a/density_0.25.json,10,19435
35/prob35c/a/density_0.75.json,2,21841
35/prob35c/a/density_0.75.json,4,22212
35/prob35c/a/density_0.75.json,6,21697
35/prob35c/a/density_0.75.json,8,20941
35/prob35c/a/density_0.75.json,10,22740
35/prob35c/a/density_0.json,2,11289
35/prob35c/a/density_0.json,4,14799
35/prob35c/a/density_0.json,6,16849
35/prob35c/a/density_0.json,8,19395
35/prob35c/a/density_0.json,10,18223
35/prob35c/b/density_0.1.json,2,19715
35/prob35c/b/density_0.1.json,4,20630
35/prob35c/b/density_0.1.json,6,21382
35/prob35c/b/density_0.1.json,8,20357
35/prob35c/b/density_0.1.json,10,21766
35/prob35c/b/density_0.5.json,2,22500
35/prob35c/b/density_0.5.json,4,23733
35/prob35c/b/density_0.5.json,6,20639
35/prob35c/b/density_0.5.json,8,23055
35/prob35c/b/density_0.5.json,10,22655
35/prob35c/b/density_0.25.json,2,20887
35/prob35c/b/density_0.25.json,4,19967
35/prob35c/b/density_0.25.json,6,20591
35/prob35c/b/density_0.25.json,8,19293
35/prob35c/b/density_0.25.json,10,19237
35/prob35c/b/density_0.75.json,2,24120
35/prob35c/b/density_0.75.json,4,24230
35/prob35c/b/density_0.75.json,6,23927
35/prob35c/b/density_0.75.json,8,23786
35/prob35c/b/density_0.75.json,10,23566
35/prob35c/b/density_0.json,2,11289
35/prob35c/b/density_0.json,4,14799
35/prob35c/b/density_0.json,6,16849
35/prob35c/b/density_0.json,8,19395
35/prob35c/b/density_0.json,10,18223
35/prob35c/c/density_0.1.json,2,17312
35/prob35c/c/density_0.1.json,4,15614
35/prob35c/c/density_0.1.json,6,17334
35/prob35c/c/density_0.1.json,8,18841
35/prob35c/c/density_0.1.json,10,19620
35/prob35c/c/density_0.5.json,2,23932
35/prob35c/c/density_0.5.json,4,23068
35/prob35c/c/density_0.5.json,6,22418
35/prob35c/c/density_0.5.json,8,23020
35/prob35c/c/density_0.5.json,10,22918
35/prob35c/c/density_0.25.json,2,22733
35/prob35c/c/density_0.25.json,4,18692
35/prob35c/c/density_0.25.json,6,21176
35/prob35c/c/density_0.25.json,8,22149
35/prob35c/c/density_0.25.json,10,22676
35/prob35c/c/density_0.75.json,2,22741
35/prob35c/c/density_0.75.json,4,22941
35/prob35c/c/density_0.75.json,6,23164
35/prob35c/c/density_0.75.json,8,22729
35/prob35c/c/density_0.75.json,10,22912
35/prob35c/c/density_0.json,2,11289
35/prob35c/c/density_0.json,4,14799
35/prob35c/c/density_0.json,6,16849
35/prob35c/c/density_0.json,8,19395
35/prob35c/c/density_0.json,10,18223
35/prob35c/d/density_0.1.json,2,18027
35/prob35c/d/density_0.1.json,4,16402
35/prob35c/d/density_0.1.json,6,17551
35/prob35c/d/density_0.1.json,8,18669
35/prob35c/d/density_0.1.json,10,17167
35/prob35c/d/density_0.5.json,2,25247
35/prob35c/d/density_0.5.json,4,23022
35/prob35c/d/density_0.5.json,6,23062
35/prob35c/d/density_0.5.json,8,23687
35/prob35c/d/density_0.5.json,10,23135
35/prob35c/d/density_0.25.json,2,20864
35/prob35c/d/density_0.25.json,4,18539
35/prob35c/d/density_0.25.json,6,20496
35/prob35c/d/density_0.25.json,8,20924
35/prob35c/d/density_0.25.json,10,19649
35/prob35c/d/density_0.75.json,2,24052
35/prob35c/d/density_0.75.json,4,23006
35/prob35c/d/density_0.75.json,6,23476
35/prob35c/d/density_0.75.json,8,23534
35/prob35c/d/density_0.75.json,10,24319
35/prob35c/d/density_0.json,2,11289
35/prob35c/d/density_0.json,4,14799
35/prob35c/d/density_0.json,6,16849
35/prob35c/d/density_0.json,8,19395
35/prob35c/d/density_0.json,10,18223
35/prob35c/e/density_0.1.json,2,16798
35/prob35c/e/density_0.1.json,4,18476
35/prob35c/e/density_0.1.json,6,20296
35/prob35c/e/density_0.1.json,8,21641
35/prob35c/e/density_0.1.json,10,22771
35/prob35c/e/density_0.5.json,2,21719
35/prob35c/e/density_0.5.json,4,21740
35/prob35c/e/density_0.5.json,6,22126
35/prob35c/e/density_0.5.json,8,21311
35/prob35c/e/density_0.5.json,10,21992
35/prob35c/e/density_0.25.json,2,22017
35/prob35c/e/density_0.25.json,4,21877
35/prob35c/e/density_0.25.json,6,18097
35/prob35c/e/density_0.25.json,8,19846
35/prob35c/e/density_0.25.json,10,20420
35/prob35c/e/density_0.75.json,2,23659
35/prob35c/e/density_0.75.json,4,23659
35/prob35c/e/density_0.75.json,6,23774
35/prob35c/e/density_0.75.json,8,23553
35/prob35c/e/density_0.75.json,10,24838
35/prob35c/e/density_0.json,2,11289
35/prob35c/e/density_0.json,4,14799
35/prob35c/e/density_0.json,6,16849
35/prob35c/e/density_0.json,8,19395
35/prob35c/e/density_0.json,10,18223
35/prob35d/a/density_0.1.json,2,16656
35/prob35d/a/density_0.1.json,4,17905
35/prob35d/a/density_0.1.json,6,18236
35/prob35d/a/density_0.1.json,8,19113
35/prob35d/a/density_0.1.json,10,21122
35/prob35d/a/density_0.5.json,2,20539
35/prob35d/a/density_0.5.json,4,20323
35/prob35d/a/density_0.5.json,6,19714
35/prob35d/a/density_0.5.json,8,18972
35/prob35d/a/density_0.5.json,10,19304
35/prob35d/a/density_0.25.json,2,18481
35/prob35d/a/density_0.25.json,4,18405
35/prob35d/a/density_0.25.json,6,16553
35/prob35d/a/density_0.25.json,8,20206
35/prob35d/a/density_0.25.json,10,19925
35/prob35d/a/density_0.75.json,2,23640
35/prob35d/a/density_0.75.json,4,23393
35/prob35d/a/density_0.75.json,6,22268
35/prob35d/a/density_0.75.json,8,22870
35/prob35d/a/density_0.75.json,10,22565
35/prob35d/a/density_0.json,2,11444
35/prob35d/a/density_0.json,4,12951
35/prob35d/a/density_0.json,6,15161
35/prob35d/a/density_0.json,8,17059
35/prob35d/a/density_0.json,10,17953
35/prob35d/b/density_0.1.json,2,16549
35/prob35d/b/density_0.1.json,4,20188
35/prob35d/b/density_0.1.json,6,19306
35/prob35d/b/density_0.1.json,8,21114
35/prob35d/b/density_0.1.json,10,18971
35/prob35d/b/density_0.5.json,2,23411
35/prob35d/b/density_0.5.json,4,22456
35/prob35d/b/density_0.5.json,6,21203
35/prob35d/b/density_0.5.json,8,21818
35/prob35d/b/density_0.5.json,10,22178
35/prob35d/b/density_0.25.json,2,20081
35/prob35d/b/density_0.25.json,4,22214
35/prob35d/b/density_0.25.json,6,21652
35/prob35d/b/density_0.25.json,8,20653
35/prob35d/b/density_0.25.json,10,19725
35/prob35d/b/density_0.75.json,2,22983
35/prob35d/b/density_0.75.json,4,22983
35/prob35d/b/density_0.75.json,6,22907
35/prob35d/b/density_0.75.json,8,22438
35/prob35d/b/density_0.75.json,10,22465
35/prob35d/b/density_0.json,2,11444
35/prob35d/b/density_0.json,4,12951
35/prob35d/b/density_0.json,6,15161
35/prob35d/b/density_0.json,8,17059
35/prob35d/b/density_0.json,10,17953
35/prob35d/c/density_0.1.json,2,16908
35/prob35d/c/density_0.1.json,4,15658
35/prob35d/c/density_0.1.json,6,17368
35/prob35d/c/density_0.1.json,8,19184
35/prob35d/c/density_0.1.json,10,20515
35/prob35d/c/density_0.5.json,2,23539
35/prob35d/c/density_0.5.json,4,22678
35/prob35d/c/density_0.5.json,6,22735
35/prob35d/c/density_0.5.json,8,21567
35/prob35d/c/density_0.5.json,10,20743
35/prob35d/c/density_0.25.json,2,19565
35/prob35d/c/density_0.25.json,4,19736
35/prob35d/c/density_0.25.json,6,21209
35/prob35d/c/density_0.25.json,8,18405
35/prob35d/c/density_0.25.json,10,18392
35/prob35d/c/density_0.75.json,2,23611
35/prob35d/c/density_0.75.json,4,21922
35/prob35d/c/density_0.75.json,6,22844
35/prob35d/c/density_0.75.json,8,23172
35/prob35d/c/density_0.75.json,10,24054
35/prob35d/c/density_0.json,2,11444
35/prob35d/c/density_0.json,4,12951
35/prob35d/c/density_0.json,6,15161
35/prob35d/c/density_0.json,8,17059
35/prob35d/c/density_0.json,10,17953
35/prob35d/d/density_0.1.json,2,17284
35/prob35d/d/density_0.1.json,4,18068
35/prob35d/d/density_0.1.json,6,16700
35/prob35d/d/density_0.1.json,8,16881
35/prob35d/d/density_0.1.json,10,19624
35/prob35d/d/density_0.5.json,2,23444
35/prob35d/d/density_0.5.json,4,23059
35/prob35d/d/density_0.5.json,6,22989
35/prob35d/d/density_0.5.json,8,21770
35/prob35d/d/density_0.5.json,10,21092
35/prob35d/d/density_0.25.json,2,20683
35/prob35d/d/density_0.25.json,4,18283
35/prob35d/d/density_0.25.json,6,20873
35/prob35d/d/density_0.25.json,8,20688
35/prob35d/d/density_0.25.json,10,21547
35/prob35d/d/density_0.75.json,2,21667
35/prob35d/d/density_0.75.json,4,22498
35/prob35d/d/density_0.75.json,6,23566
35/prob35d/d/density_0.75.json,8,21865
35/prob35d/d/density_0.75.json,10,20983
35/prob35d/d/density_0.json,2,11444
35/prob35d/d/density_0.json,4,12951
35/prob35d/d/density_0.json,6,15161
35/prob35d/d/density_0.json,8,17059
35/prob35d/d/density_0.json,10,17953
35/prob35d/e/density_0.1.json,2,18641
35/prob35d/e/density_0.1.json,4,18306
35/prob35d/e/density_0.1.json,6,20097
35/prob35d/e/density_0.1.json,8,21520
35/prob35d/e/density_0.1.json,10,20608
35/prob35d/e/density_0.5.json,2,23554
35/prob35d/e/density_0.5.json,4,22236
35/prob35d/e/density_0.5.json,6,21318
35/prob35d/e/density_0.5.json,8,22858
35/prob35d/e/density_0.5.json,10,21732
35/prob35d/e/density_0.25.json,2,19652
35/prob35d/e/density_0.25.json,4,21539
35/prob35d/e/density_0.25.json,6,20079
35/prob35d/e/density_0.25.json,8,21788
35/prob35d/e/density_0.25.json,10,19256
35/prob35d/e/density_0.75.json,2,22536
35/prob35d/e/density_0.75.json,4,22037
35/prob35d/e/density_0.75.json,6,22494
35/prob35d/e/density_0.75.json,8,23667
35/prob35d/e/density_0.75.json,10,23623
35/prob35d/e/density_0.json,2,11444
35/prob35d/e/density_0.json,4,12951
35/prob35d/e/density_0.json,6,15161
35/prob35d/e/density_0.json,8,17059
35/prob35d/e/density_0.json,10,17953
35/prob35e/a/density_0.1.json,2,19983
35/prob35e/a/density_0.1.json,4,17099
35/prob35e/a/density_0.1.json,6,18205
35/prob35e/a/density_0.1.json,8,18132
35/prob35e/a/density_0.1.json,10,19076
35/prob35e/a/density_0.5.json,2,25500
35/prob35e/a/density_0.5.json,4,24561
35/prob35e/a/density_0.5.json,6,25851
35/prob35e/a/density_0.5.json,8,24105
35/prob35e/a/density_0.5.json,10,23553
35/prob35e/a/density_0.25.json,2,21676
35/prob35e/a/density_0.25.json,4,20118
35/prob35e/a/density_0.25.json,6,21129
35/prob35e/a/density_0.25.json,8,18375
35/prob35e/a/density_0.25.json,10,22013
35/prob35e/a/density_0.75.json,2,26732
35/prob35e/a/density_0.75.json,4,26732
35/prob35e/a/density_0.75.json,6,26039
35/prob35e/a/density_0.75.json,8,25840
35/prob35e/a/density_0.75.json,10,26352
35/prob35e/a/density_0.json,2,11490
35/prob35e/a/density_0.json,4,16898
35/prob35e/a/density_0.json,6,18967
35/prob35e/a/density_0.json,8,16982
35/prob35e/a/density_0.json,10,19624
35/prob35e/b/density_0.1.json,2,18224
35/prob35e/b/density_0.1.json,4,18023
35/prob35e/b/density_0.1.json,6,18163
35/prob35e/b/density_0.1.json,8,17247
35/prob35e/b/density_0.1.json,10,19692
35/prob35e/b/density_0.5.json,2,24756
35/prob35e/b/density_0.5.json,4,24843
35/prob35e/b/density_0.5.json,6,24461
35/prob35e/b/density_0.5.json,8,22050
35/prob35e/b/density_0.5.json,10,24315
35/prob35e/b/density_0.25.json,2,21432
35/prob35e/b/density_0.25.json,4,21396
35/prob35e/b/density_0.25.json,6,20696
35/prob35e/b/density_0.25.json,8,22783
35/prob35e/b/density_0.25.json,10,22576
35/prob35e/b/density_0.75.json,2,25499
35/prob35e/b/density_0.75.json,4,25383
35/prob35e/b/density_0.75.json,6,25670
35/prob35e/b/density_0.75.json,8,24377
35/prob35e/b/density_0.75.json,10,25622
35/prob35e/b/density_0.json,2,11490
35/prob35e/b/density_0.json,4,16898
35/prob35e/b/density_0.json,6,18967
35/prob35e/b/density_0.json,8,16982
35/prob35e/b/density_0.json,10,19624
35/prob35e/c/density_0.1.json,2,17812
35/prob35e/c/density_0.1.json,4,19145
35/prob35e/c/density_0.1.json,6,18500
35/prob35e/c/density_0.1.json,8,19213
35/prob35e/c/density_0.1.json,10,19213
35/prob35e/c/density_0.5.json,2,24949
35/prob35e/c/density_0.5.json,4,22144
35/prob35e/c/density_0.5.json,6,22636
35/prob35e/c/density_0.5.json,8,22268
35/prob35e/c/density_0.5.json,10,21404
35/prob35e/c/density_0.25.json,2,20686
35/prob35e/c/density_0.25.json,4,21850
35/prob35e/c/density_0.25.json,6,18972
35/prob35e/c/density_0.25.json,8,21400
35/prob35e/c/density_0.25.json,10,19891
35/prob35e/c/density_0.75.json,2,24380
35/prob35e/c/density_0.75.json,4,25314
35/prob35e/c/density_0.75.json,6,24092
35/prob35e/c/density_0.75.json,8,24069
35/prob35e/c/density_0.75.json,10,26090
35/prob35e/c/density_0.json,2,11490
35/prob35e/c/density_0.json,4,16898
35/prob35e/c/density_0.json,6,18967
35/prob35e/c/density_0.json,8,16982
35/prob35e/c/density_0.json,10,19624
35/prob35e/d/density_0.1.json,2,18433
35/prob35e/d/density_0.1.json,4,18602
35/prob35e/d/density_0.1.json,6,19766
35/prob35e/d/density_0.1.json,8,22156
35/prob35e/d/density_0.1.json,10,21162
35/prob35e/d/density_0.5.json,2,23652
35/prob35e/d/density_0.5.json,4,21603
35/prob35e/d/density_0.5.json,6,22331
35/prob35e/d/density_0.5.json,8,21267
35/prob35e/d/density_0.5.json,10,22441
35/prob35e/d/density_0.25.json,2,22472
35/prob35e/d/density_0.25.json,4,21150
35/prob35e/d/density_0.25.json,6,23224
35/prob35e/d/density_0.25.json,8,22169
35/prob35e/d/density_0.25.json,10,20921
35/prob35e/d/density_0.75.json,2,24532
35/prob35e/d/density_0.75.json,4,24877
35/prob35e/d/density_0.75.json,6,25606
35/prob35e/d/density_0.75.json,8,24781
35/prob35e/d/density_0.75.json,10,24939
35/prob35e/d/density_0.json,2,11490
35/prob35e/d/density_0.json,4,16898
35/prob35e/d/density_0.json,6,18967
35/prob35e/d/density_0.json,8,16982
35/prob35e/d/density_0.json,10,19624
35/prob35e/e/density_0.1.json,2,19403
35/prob35e/e/density_0.1.json,4,18615
35/prob35e/e/density_0.1.json,6,19236
35/prob35e/e/density_0.1.json,8,21053
35/prob35e/e/density_0.1.json,10,20989
35/prob35e/e/density_0.5.json,2,24770
35/prob35e/e/density_0.5.json,4,23325
35/prob35e/e/density_0.5.json,6,23247
35/prob35e/e/density_0.5.json,8,24382
35/prob35e/e/density_0.5.json,10,23877
35/prob35e/e/density_0.25.json,2,21166
35/prob35e/e/density_0.25.json,4,21166
35/prob35e/e/density_0.25.json,6,19630
35/prob35e/e/density_0.25.json,8,21942
35/prob35e/e/density_0.25.json,10,20935
35/prob35e/e/density_0.75.json,2,25623
35/prob35e/e/density_0.75.json,4,25623
35/prob35e/e/density_0.75.json,6,25789
35/prob35e/e/density_0.75.json,8,25605
35/prob35e/e/density_0.75.json,10,25596
35/prob35e/e/density_0.json,2,11490
35/prob35e/e/density_0.json,4,16898
35/prob35e/e/density_0.json,6,18967
35/prob35e/e/density_0.json,8,16982
35/prob35e/e/density_0.json,10,19624
50/prob50a/a/density_0.1.json,2,24025
50/prob50a/a/density_0.1.json,4,24637
50/prob50a/a/density_0.1.json,6,24807
50/prob50a/a/density_0.1.json,8,24504
50/prob50a/a/density_0.1.json,10,26995
50/prob50a/a/density_0.5.json,2,29541
50/prob50a/a/density_0.5.json,4,29021
50/prob50a/a/density_0.5.json,6,29478
50/prob50a/a/density_0.5.json,8,27361
50/prob50a/a/density_0.5.json,10,31564
50/prob50a/a/density_0.25.json,2,29490
50/prob50a/a/density_0.25.json,4,29058
50/prob50a/a/density_0.25.json,6,27915
50/prob50a/a/density_0.25.json,8,28168
50/prob50a/a/density_0.25.json,10,29560
50/prob50a/a/density_0.75.json,2,32749
50/prob50a/a/density_0.75.json,4,31559
50/prob50a/a/density_0.75.json,6,32561
50/prob50a/a/density_0.75.json,8,31297
50/prob50a/a/density_0.75.json,10,30856
50/prob50a/a/density_0.json,2,14351
50/prob50a/a/density_0.json,4,20831
50/prob50a/a/density_0.json,6,24471
50/prob50a/a/density_0.json,8,24631
50/prob50a/a/density_0.json,10,26726
50/prob50a/b/density_0.1.json,2,24600
50/prob50a/b/density_0.1.json,4,23751
50/prob50a/b/density_0.1.json,6,25468
50/prob50a/b/density_0.1.json,8,27915
50/prob50a/b/density_0.1.json,10,24322
50/prob50a/b/density_0.5.json,2,29743
50/prob50a/b/density_0.5.json,4,29091
50/prob50a/b/density_0.5.json,6,31011
50/prob50a/b/density_0.5.json,8,29559
50/prob50a/b/density_0.5.json,10,29671
50/prob50a/b/density_0.25.json,2,30523
50/prob50a/b/density_0.25.json,4,27560
50/prob50a/b/density_0.25.json,6,27776
50/prob50a/b/density_0.25.json,8,27132
50/prob50a/b/density_0.25.json,10,26511
50/prob50a/b/density_0.75.json,2,30517
50/prob50a/b/density_0.75.json,4,31232
50/prob50a/b/density_0.75.json,6,32100
50/prob50a/b/density_0.75.json,8,31042
50/prob50a/b/density_0.75.json,10,32330
50/prob50a/b/density_0.json,2,14351
50/prob50a/b/density_0.json,4,20831
50/prob50a/b/density_0.json,6,24471
50/prob50a/b/density_0.json,8,24631
50/prob50a/b/density_0.json,10,26726
50/prob50a/c/density_0.1.json,2,20691
50/prob50a/c/density_0.1.json,4,22439
50/prob50a/c/density_0.1.json,6,23914
50/prob50a/c/density_0.1.json,8,24703
50/prob50a/c/density_0.1.json,10,25870
50/prob50a/c/density_0.5.json,2,30072
50/prob50a/c/density_0.5.json,4,31696
50/prob50a/c/density_0.5.json,6,31483
50/prob50a/c/density_0.5.json,8,30127
50/prob50a/c/density_0.5.json,10,30289
50/prob50a/c/density_0.25.json,2,28802
50/prob50a/c/density_0.25.json,4,25846
50/prob50a/c/density_0.25.json,6,27806
50/prob50a/c/density_0.25.json,8,28453
50/prob50a/c/density_0.25.json,10,28395
50/prob50a/c/density_0.75.json,2,32540
50/prob50a/c/density_0.75.json,4,31696
50/prob50a/c/density_0.75.json,6,31586
50/prob50a/c/density_0.75.json,8,31989
50/prob50a/c/density_0.75.json,10,31578
50/prob50a/c/density_0.json,2,14351
50/prob50a/c/density_0.json,4,20831
50/prob50a/c/density_0.json,6,24471
50/prob50a/c/density_0.json,8,24631
50/prob50a/c/density_0.json,10,26726
50/prob50a/d/density_0.1.json,2,20568
50/prob50a/d/density_0.1.json,4,21125
50/prob50a/d/density_0.1.json,6,23065
50/prob50a/d/density_0.1.json,8,23743
50/prob50a/d/density_0.1.json,10,23674
50/prob50a/d/density_0.5.json,2,32254
50/prob50a/d/density_0.5.json,4,29133
50/prob50a/d/density_0.5.json,6,30780
50/prob50a/d/density_0.5.json,8,28677
50/prob50a/d/density_0.5.json,10,28903
50/prob50a/d/density_0.25.json,2,29024
50/prob50a/d/density_0.25.json,4,26019
50/prob50a/d/density_0.25.json,6,26491
50/prob50a/d/density_0.25.json,8,25404
50/prob50a/d/density_0.25.json,10,26899
50/prob50a/d/density_0.75.json,2,32054
50/prob50a/d/density_0.75.json,4,32482
50/prob50a/d/density_0.75.json,6,31218
50/prob50a/d/density_0.75.json,8,31609
50/prob50a/d/density_0.75.json,10,31544
50/prob50a/d/density_0.json,2,14351
50/prob50a/d/density_0.json,4,20831
50/prob50a/d/density_0.json,6,24471
50/prob50a/d/density_0.json,8,24631
50/prob50a/d/density_0.json,10,26726
50/prob50a/e/density_0.1.json,2,22973
50/prob50a/e/density_0.1.json,4,22685
50/prob50a/e/density_0.1.json,6,24733
50/prob50a/e/density_0.1.json,8,24239
50/prob50a/e/density_0.1.json,10,27339
50/prob50a/e/density_0.5.json,2,32283
50/prob50a/e/density_0.5.json,4,30719
50/prob50a/e/density_0.5.json,6,29253
50/prob50a/e/density_0.5.json,8,28966
50/prob50a/e/density_0.5.json,10,30703
50/prob50a/e/density_0.25.json,2,31002
50/prob50a/e/density_0.25.json,4,28473
50/prob50a/e/density_0.25.json,6,27409
50/prob50a/e/density_0.25.json,8,28014
50/prob50a/e/density_0.25.json,10,27182
50/prob50a/e/density_0.75.json,2,32145
50/prob50a/e/density_0.75.json,4,32145
50/prob50a/e/density_0.75.json,6,31230
50/prob50a/e/density_0.75.json,8,31929
50/prob50a/e/density_0.75.json,10,29463
50/prob50a/e/density_0.json,2,14351
