Instancia,%Inc,Heuristica,Numero iteracion,Costo de iteracion
/100/prob100b/a,0,swap,100,39237
/100/prob100b/a,0,swap,101,39030
/100/prob100b/a,0,swap,102,38839
/100/prob100b/a,0,swap,103,38648
/100/prob100b/a,0,swap,104,38462
/100/prob100b/a,0,swap,105,37990
/100/prob100b/a,0,swap,106,37696
/100/prob100b/a,0,swap,107,37533
/100/prob100b/a,0,swap,108,37373
/100/prob100b/a,0,swap,109,37212
/100/prob100b/a,0,swap,110,37009
/100/prob100b/a,0,swap,111,36850
/100/prob100b/a,0,swap,112,36706
/100/prob100b/a,0,swap,113,36132
/100/prob100b/a,0,swap,114,35993
/100/prob100b/a,0,swap,115,35864
/100/prob100b/a,0,swap,116,35725
/100/prob100b/a,0,swap,117,35600
/100/prob100b/a,0,swap,118,35024
/100/prob100b/a,0,swap,119,34906
/100/prob100b/a,0,swap,120,34796
/100/prob100b/a,0,swap,121,34698
/100/prob100b/a,0,swap,122,34573
/100/prob100b/a,0,swap,123,34476
/100/prob100b/a,0,swap,124,34380
/100/prob100b/a,0,swap,125,34290
/100/prob100b/a,0,swap,126,34202
/100/prob100b/a,0,swap,127,34099
/100/prob100b/a,0,swap,128,33933
/100/prob100b/a,0,swap,129,33832
/100/prob100b/a,0,swap,130,33090
/100/prob100b/a,0,swap,131,33002
/100/prob100b/a,0,swap,132,32918
/100/prob100b/a,0,swap,133,32809
/100/prob100b/a,0,swap,134,32731
/100/prob100b/a,0,swap,135,32655
/100/prob100b/a,0,swap,136,32403
/100/prob100b/a,0,swap,137,32080
/100/prob100b/a,0,swap,138,31930
/100/prob100b/a,0,swap,139,31863
/100/prob100b/a,0,swap,140,31687
/100/prob100b/a,0,swap,141,31620
/100/prob100b/a,0,swap,142,31544
/100/prob100b/a,0,swap,143,31467
/100/prob100b/a,0,swap,144,31397
/100/prob100b/a,0,swap,145,31329
/100/prob100b/a,0,swap,146,31111
/100/prob100b/a,0,swap,147,31046
/100/prob100b/a,0,swap,148,30932
/100/prob100b/a,0,swap,149,30709
/100/prob100b/a,0,swap,150,30581
/100/prob100b/a,0,swap,151,30480
/100/prob100b/a,0,swap,152,30191
/100/prob100b/a,0,swap,153,30111
/100/prob100b/a,0,swap,154,30036
/100/prob100b/a,0,swap,155,29887
/100/prob100b/a,0,swap,156,29635
/100/prob100b/a,0,swap,157,29388
/100/prob100b/a,0,3-opt,0,29388
/100/prob100b/a,0,3-opt,1,29388
/100/prob100b/a,0,swap,0,29388
/100/prob100b/a,0,swap,1,29317
/100/prob100b/a,0,swap,2,29251
/100/prob100b/a,0,swap,3,29187
/100/prob100b/a,0,swap,4,29127
/100/prob100b/a,0,swap,5,29068
/100/prob100b/a,0,swap,6,29013
/100/prob100b/a,0,swap,7,28958
/100/prob100b/a,0,swap,8,28907
/100/prob100b/a,0,swap,9,28856
/100/prob100b/a,0,swap,10,28754
/100/prob100b/a,0,swap,11,28706
/100/prob100b/a,0,swap,12,28662
/100/prob100b/a,0,swap,13,28620
/100/prob100b/a,0,swap,14,28579
/100/prob100b/a,0,swap,15,28539
/100/prob100b/a,0,swap,16,28501
/100/prob100b/a,0,swap,17,28456
/100/prob100b/a,0,swap,18,28406
/100/prob100b/a,0,swap,19,28369
/100/prob100b/a,0,swap,20,28213
/100/prob100b/a,0,swap,21,28064
/100/prob100b/a,0,swap,22,27872
/100/prob100b/a,0,swap,23,27835
/100/prob100b/a,0,swap,24,27770
/100/prob100b/a,0,swap,25,27735
/100/prob100b/a,0,swap,26,27693
/100/prob100b/a,0,swap,27,27658
/100/prob100b/a,0,swap,28,27455
/100/prob100b/a,0,swap,29,27391
/100/prob100b/a,0,swap,30,27252
/100/prob100b/a,0,swap,31,27198
/100/prob100b/a,0,swap,32,27164
/100/prob100b/a,0,swap,33,27130
/100/prob100b/a,0,swap,34,27039
/100/prob100b/a,0,swap,35,26994
/100/prob100b/a,0,swap,36,26962
/100/prob100b/a,0,swap,37,26931
/100/prob100b/a,0,swap,38,26901
/100/prob100b/a,0,swap,39,26862
/100/prob100b/a,0,swap,40,26832
/100/prob100b/a,0,swap,41,26790
/100/prob100b/a,0,swap,42,26608
/100/prob100b/a,0,swap,43,26547
/100/prob100b/a,0,swap,44,26513
/100/prob100b/a,0,swap,45,26485
/100/prob100b/a,0,swap,46,26459
/100/prob100b/a,0,swap,47,26434
/100/prob100b/a,0,swap,48,26411
/100/prob100b/a,0,swap,49,26389
/100/prob100b/a,0,swap,50,26368
/100/prob100b/a,0,swap,51,26345
/100/prob100b/a,0,swap,52,26325
/100/prob100b/a,0,swap,53,26305
/100/prob100b/a,0,swap,54,26287
/100/prob100b/a,0,swap,55,26270
/100/prob100b/a,0,swap,56,26249
/100/prob100b/a,0,swap,57,26224
/100/prob100b/a,0,swap,58,26191
/100/prob100b/a,0,swap,59,26175
/100/prob100b/a,0,swap,60,26161
/100/prob100b/a,0,swap,61,26148
/100/prob100b/a,0,swap,62,25877
/100/prob100b/a,0,swap,63,25803
/100/prob100b/a,0,swap,64,25766
/100/prob100b/a,0,swap,65,25735
/100/prob100b/a,0,swap,66,25718
/100/prob100b/a,0,swap,67,25700
/100/prob100b/a,0,swap,68,25687
/100/prob100b/a,0,swap,69,25671
/100/prob100b/a,0,swap,70,25659
/100/prob100b/a,0,swap,71,25647
/100/prob100b/a,0,swap,72,25636
/100/prob100b/a,0,swap,73,25425
/100/prob100b/a,0,swap,74,25371
/100/prob100b/a,0,swap,75,25135
/100/prob100b/a,0,swap,76,25005
/100/prob100b/a,0,swap,77,24947
/100/prob100b/a,0,swap,78,24884
/100/prob100b/a,0,swap,79,24821
/100/prob100b/a,0,swap,80,24733
/100/prob100b/a,0,swap,81,24673
/100/prob100b/a,0,swap,82,24625
/100/prob100b/a,0,swap,83,24184
/100/prob100b/a,0,swap,84,23995
/100/prob100b/a,0,swap,85,23972
/100/prob100b/a,0,swap,86,23946
/100/prob100b/a,0,swap,87,23928
/100/prob100b/a,0,swap,88,23910
/100/prob100b/a,0,swap,89,23854
/100/prob100b/a,0,swap,90,23833
/100/prob100b/a,0,swap,91,23816
/100/prob100b/a,0,swap,92,23804
/100/prob100b/a,0,swap,93,23792
/100/prob100b/a,0,swap,94,23712
/100/prob100b/a,0,swap,95,23583
/100/prob100b/a,0,swap,96,23522
/100/prob100b/a,0,swap,97,23491
/100/prob100b/a,0,swap,98,23468
/100/prob100b/a,0,swap,99,23449
/100/prob100b/a,0,swap,100,23430
/100/prob100b/a,0,swap,101,23403
/100/prob100b/a,0,swap,102,23381
/100/prob100b/a,0,swap,103,23351
/100/prob100b/a,0,swap,104,23334
/100/prob100b/a,0,swap,105,23321
/100/prob100b/a,0,swap,106,23312
/100/prob100b/a,0,swap,107,22986
/100/prob100b/a,0,swap,108,22273
/100/prob100b/a,0,swap,109,22182
/100/prob100b/a,0,swap,110,22174
/100/prob100b/a,0,swap,111,22167
/100/prob100b/a,0,swap,112,22138
/100/prob100b/a,0,swap,113,22088
/100/prob100b/a,0,swap,114,22069
/100/prob100b/a,0,swap,115,22050
/100/prob100b/a,0,swap,116,22034
/100/prob100b/a,0,swap,117,22021
/100/prob100b/a,0,swap,118,22014
/100/prob100b/a,0,swap,119,21889
/100/prob100b/a,0,swap,120,21555
/100/prob100b/a,0,swap,121,21525
/100/prob100b/a,0,swap,122,21446
/100/prob100b/a,0,swap,123,21243
/100/prob100b/a,0,swap,124,21141
/100/prob100b/a,0,swap,125,21127
/100/prob100b/a,0,swap,126,21107
/100/prob100b/a,0,swap,127,21076
/100/prob100b/a,0,swap,128,21064
/100/prob100b/a,0,swap,129,21044
/100/prob100b/a,0,swap,130,20978
/100/prob100b/a,0,swap,131,20937
/100/prob100b/a,0,swap,132,20896
/100/prob100b/a,0,swap,133,20887
/100/prob100b/a,0,swap,134,20880
/100/prob100b/a,0,swap,135,20874
/100/prob100b/a,0,swap,136,20858
/100/prob100b/a,0,swap,137,20852
/100/prob100b/a,0,swap,138,20847
/100/prob100b/a,0,swap,139,20843
/100/prob100b/a,0,swap,140,20840
/100/prob100b/a,0,swap,141,20837
/100/prob100b/a,0,swap,142,20834
/100/prob100b/a,0,swap,143,20832
/100/prob100b/a,0,swap,144,20820
/100/prob100b/a,0,swap,145,20800
/100/prob100b/a,0,swap,146,20759
/100/prob100b/a,0,swap,147,20743
/100/prob100b/a,0,swap,148,20732
/100/prob100b/a,0,swap,149,20724
/100/prob100b/a,0,swap,150,20722
/100/prob100b/a,0,swap,151,20721
/100/prob100b/a,0,swap,152,20720
/100/prob100b/a,0,swap,153,20719
/100/prob100b/a,0,swap,154,20718
/100/prob100b/a,0,swap,155,20718
/100/prob100b/a,0,3-opt,0,20718
/100/prob100b/a,0,3-opt,1,20718
/100/prob100b/a,0,swap,0,20718
/100/prob100b/a,0,swap,1,20718
/100/prob100b/a,0,3-opt,0,20718
/100/prob100b/a,0,3-opt,1,20718
/100/prob100b/a,0,swap,0,20718
/100/prob100b/a,0,swap,1,20718
/100/prob100b/a,0,3-opt,0,20718
/100/prob100b/a,0,3-opt,1,20718
/100/prob100b/b,0.1,swap,0,107591
/100/prob100b/b,0.1,swap,1,106240
/100/prob100b/b,0.1,swap,2,104921
/100/prob100b/b,0.1,swap,3,103629
/100/prob100b/b,0.1,swap,4,102344
/100/prob100b/b,0.1,swap,5,101090
/100/prob100b/b,0.1,swap,6,99919
/100/prob100b/b,0.1,swap,7,98777
/100/prob100b/b,0.1,swap,8,97678
/100/prob100b/b,0.1,swap,9,96586
/100/prob100b/b,0.1,swap,10,95503
/100/prob100b/b,0.1,swap,11,94435
/100/prob100b/b,0.1,swap,12,93407
/100/prob100b/b,0.1,swap,13,92402
/100/prob100b/b,0.1,swap,14,91440
/100/prob100b/b,0.1,swap,15,90492
/100/prob100b/b,0.1,swap,16,89550
/100/prob100b/b,0.1,swap,17,88648
/100/prob100b/b,0.1,swap,18,87750
/100/prob100b/b,0.1,swap,19,86449
/100/prob100b/b,0.1,swap,20,85597
/100/prob100b/b,0.1,swap,21,84762
/100/prob100b/b,0.1,swap,22,83932
/100/prob100b/b,0.1,swap,23,83124
/100/prob100b/b,0.1,swap,24,82149
/100/prob100b/b,0.1,swap,25,81353
/100/prob100b/b,0.1,swap,26,80570
/100/prob100b/b,0.1,swap,27,79819
/100/prob100b/b,0.1,swap,28,79074
/100/prob100b/b,0.1,swap,29,78353
/100/prob100b/b,0.1,swap,30,77692
/100/prob100b/b,0.1,swap,31,77047
/100/prob100b/b,0.1,swap,32,76415
/100/prob100b/b,0.1,swap,33,75788
/100/prob100b/b,0.1,swap,34,75179
/100/prob100b/b,0.1,swap,35,74611
/100/prob100b/b,0.1,swap,36,74050
/100/prob100b/b,0.1,swap,37,73514
/100/prob100b/b,0.1,swap,38,73022
/100/prob100b/b,0.1,swap,39,72561
/100/prob100b/b,0.1,swap,40,72114
/100/prob100b/b,0.1,swap,41,71113
/100/prob100b/b,0.1,swap,42,70401
/100/prob100b/b,0.1,swap,43,69964
/100/prob100b/b,0.1,swap,44,69536
/100/prob100b/b,0.1,swap,45,69167
/100/prob100b/b,0.1,swap,46,68811
/100/prob100b/b,0.1,swap,47,68455
/100/prob100b/b,0.1,swap,48,68108
/100/prob100b/b,0.1,swap,49,67765
/100/prob100b/b,0.1,swap,50,67339
/100/prob100b/b,0.1,swap,51,67000
/100/prob100b/b,0.1,swap,52,66662
/100/prob100b/b,0.1,swap,53,66259
/100/prob100b/b,0.1,swap,54,65954
/100/prob100b/b,0.1,swap,55,65654
/100/prob100b/b,0.1,swap,56,65235
/100/prob100b/b,0.1,swap,57,64946
/100/prob100b/b,0.1,swap,58,63892
/100/prob100b/b,0.1,swap,59,63626
/100/prob100b/b,0.1,swap,60,62587
/100/prob100b/b,0.1,swap,61,62248
/100/prob100b/b,0.1,swap,62,61987
/100/prob100b/b,0.1,swap,63,61548
/100/prob100b/b,0.1,swap,64,61295
/100/prob100b/b,0.1,swap,65,60838
/100/prob100b/b,0.1,swap,66,60593
/100/prob100b/b,0.1,swap,67,60355
/100/prob100b/b,0.1,swap,68,60157
/100/prob100b/b,0.1,swap,69,59970
/100/prob100b/b,0.1,swap,70,59485
/100/prob100b/b,0.1,swap,71,59248
/100/prob100b/b,0.1,swap,72,59065
/100/prob100b/b,0.1,swap,73,58882
/100/prob100b/b,0.1,swap,74,58669
/100/prob100b/b,0.1,swap,75,58375
/100/prob100b/b,0.1,swap,76,58201
/100/prob100b/b,0.1,swap,77,58042
/100/prob100b/b,0.1,swap,78,57887
/100/prob100b/b,0.1,swap,79,57672
/100/prob100b/b,0.1,swap,80,57519
/100/prob100b/b,0.1,swap,81,56982
/100/prob100b/b,0.1,swap,82,56832
/100/prob100b/b,0.1,swap,83,56552
/100/prob100b/b,0.1,swap,84,56376
/100/prob100b/b,0.1,swap,85,55682
/100/prob100b/b,0.1,swap,86,55554
/100/prob100b/b,0.1,swap,87,55281
/100/prob100b/b,0.1,swap,88,55160
/100/prob100b/b,0.1,swap,89,55043
/100/prob100b/b,0.1,swap,90,54931
/100/prob100b/b,0.1,swap,91,54819
/100/prob100b/b,0.1,swap,92,54648
/100/prob100b/b,0.1,swap,93,54547
/100/prob100b/b,0.1,swap,94,54451
/100/prob100b/b,0.1,swap,95,54372
/100/prob100b/b,0.1,swap,96,54298
/100/prob100b/b,0.1,swap,97,54234
/100/prob100b/b,0.1,swap,98,54053
/100/prob100b/b,0.1,swap,99,53991
/100/prob100b/b,0.1,swap,100,53936
/100/prob100b/b,0.1,swap,101,53883
/100/prob100b/b,0.1,swap,102,53832
/100/prob100b/b,0.1,swap,103,53776
/100/prob100b/b,0.1,swap,104,53728
/100/prob100b/b,0.1,swap,105,53601
/100/prob100b/b,0.1,swap,106,53370
/100/prob100b/b,0.1,swap,107,53330
/100/prob100b/b,0.1,swap,108,53288
/100/prob100b/b,0.1,swap,109,53254
/100/prob100b/b,0.1,swap,110,53221
/100/prob100b/b,0.1,swap,111,53174
/100/prob100b/b,0.1,swap,112,53144
/100/prob100b/b,0.1,swap,113,53116
/100/prob100b/b,0.1,swap,114,53088
/100/prob100b/b,0.1,swap,115,53061
/100/prob100b/b,0.1,swap,116,52540
/100/prob100b/b,0.1,swap,117,52098
/100/prob100b/b,0.1,swap,118,52036
/100/prob100b/b,0.1,swap,119,51989
/100/prob100b/b,0.1,swap,120,51963
/100/prob100b/b,0.1,swap,121,51872
/100/prob100b/b,0.1,swap,122,51742
/100/prob100b/b,0.1,swap,123,51716
/100/prob100b/b,0.1,swap,124,51693
/100/prob100b/b,0.1,swap,125,51655
/100/prob100b/b,0.1,swap,126,51637
/100/prob100b/b,0.1,swap,127,51366
/100/prob100b/b,0.1,swap,128,51273
/100/prob100b/b,0.1,swap,129,51257
/100/prob100b/b,0.1,swap,130,51244
/100/prob100b/b,0.1,swap,131,51233
/100/prob100b/b,0.1,swap,132,51225
/100/prob100b/b,0.1,swap,133,51218
/100/prob100b/b,0.1,swap,134,51106
/100/prob100b/b,0.1,swap,135,51082
/100/prob100b/b,0.1,swap,136,51056
/100/prob100b/b,0.1,swap,137,51049
/100/prob100b/b,0.1,swap,138,50983
/100/prob100b/b,0.1,swap,139,50923
/100/prob100b/b,0.1,swap,140,50903
/100/prob100b/b,0.1,swap,141,50534
/100/prob100b/b,0.1,swap,142,50516
/100/prob100b/b,0.1,swap,143,50511
/100/prob100b/b,0.1,swap,144,50506
/100/prob100b/b,0.1,swap,145,50498
/100/prob100b/b,0.1,swap,146,50481
/100/prob100b/b,0.1,swap,147,50477
/100/prob100b/b,0.1,swap,148,50474
/100/prob100b/b,0.1,swap,149,50471
/100/prob100b/b,0.1,swap,150,50471
/100/prob100b/b,0.1,3-opt,0,50471
/100/prob100b/b,0.1,3-opt,1,50471
/100/prob100b/b,0.1,swap,0,50471
/100/prob100b/b,0.1,swap,1,50471
/100/prob100b/b,0.1,3-opt,0,50471
/100/prob100b/b,0.1,3-opt,1,50471
/100/prob100b/b,0.1,swap,0,50471
/100/prob100b/b,0.1,swap,1,50471
/100/prob100b/b,0.1,3-opt,0,50471
/100/prob100b/b,0.1,3-opt,1,50471
/100/prob100b/b,0.5,swap,0,107591
/100/prob100b/b,0.5,swap,1,106120
/100/prob100b/b,0.5,swap,2,104799
/100/prob100b/b,0.5,swap,3,103554
/100/prob100b/b,0.5,swap,4,102426
/100/prob100b/b,0.5,swap,5,101318
/100/prob100b/b,0.5,swap,6,100290
/100/prob100b/b,0.5,swap,7,99289
/100/prob100b/b,0.5,swap,8,98336
/100/prob100b/b,0.5,swap,9,97448
/100/prob100b/b,0.5,swap,10,96613
/100/prob100b/b,0.5,swap,11,95876
/100/prob100b/b,0.5,swap,12,95144
/100/prob100b/b,0.5,swap,13,94518
/100/prob100b/b,0.5,swap,14,93898
/100/prob100b/b,0.5,swap,15,93235
/100/prob100b/b,0.5,swap,16,92639
/100/prob100b/b,0.5,swap,17,91966
/100/prob100b/b,0.5,swap,18,91408
/100/prob100b/b,0.5,swap,19,90873
/100/prob100b/b,0.5,swap,20,90354
/100/prob100b/b,0.5,swap,21,89846
/100/prob100b/b,0.5,swap,22,89332
/100/prob100b/b,0.5,swap,23,88829
/100/prob100b/b,0.5,swap,24,88341
/100/prob100b/b,0.5,swap,25,87933
/100/prob100b/b,0.5,swap,26,87528
/100/prob100b/b,0.5,swap,27,87138
/100/prob100b/b,0.5,swap,28,86840
/100/prob100b/b,0.5,swap,29,86542
/100/prob100b/b,0.5,swap,30,86272
/100/prob100b/b,0.5,swap,31,86025
/100/prob100b/b,0.5,swap,32,85181
/100/prob100b/b,0.5,swap,33,84942
/100/prob100b/b,0.5,swap,34,84728
/100/prob100b/b,0.5,swap,35,84542
/100/prob100b/b,0.5,swap,36,84207
/100/prob100b/b,0.5,swap,37,83649
/100/prob100b/b,0.5,swap,38,83311
/100/prob100b/b,0.5,swap,39,83127
/100/prob100b/b,0.5,swap,40,82951
/100/prob100b/b,0.5,swap,41,82784
/100/prob100b/b,0.5,swap,42,82623
/100/prob100b/b,0.5,swap,43,82474
/100/prob100b/b,0.5,swap,44,82344
/100/prob100b/b,0.5,swap,45,82223
/100/prob100b/b,0.5,swap,46,81655
/100/prob100b/b,0.5,swap,47,81381
/100/prob100b/b,0.5,swap,48,81287
/100/prob100b/b,0.5,swap,49,81211
/100/prob100b/b,0.5,swap,50,81148
/100/prob100b/b,0.5,swap,51,81088
/100/prob100b/b,0.5,swap,52,81034
/100/prob100b/b,0.5,swap,53,80982
/100/prob100b/b,0.5,swap,54,80941
/100/prob100b/b,0.5,swap,55,80902
/100/prob100b/b,0.5,swap,56,80866
/100/prob100b/b,0.5,swap,57,80693
/100/prob100b/b,0.5,swap,58,80679
/100/prob100b/b,0.5,swap,59,80670
/100/prob100b/b,0.5,swap,60,80662
/100/prob100b/b,0.5,swap,61,80656
/100/prob100b/b,0.5,swap,62,80656
/100/prob100b/b,0.5,3-opt,0,80656
/100/prob100b/b,0.5,3-opt,1,78413
/100/prob100b/b,0.5,3-opt,2,76462
/100/prob100b/b,0.5,3-opt,3,74698
/100/prob100b/b,0.5,3-opt,4,73488
/100/prob100b/b,0.5,3-opt,5,72505
/100/prob100b/b,0.5,3-opt,6,71657
/100/prob100b/b,0.5,3-opt,7,70944
/100/prob100b/b,0.5,3-opt,8,70419
/100/prob100b/b,0.5,3-opt,9,69962
/100/prob100b/b,0.5,3-opt,10,69563
/100/prob100b/b,0.5,3-opt,11,69150
/100/prob100b/b,0.5,3-opt,12,68846
/100/prob100b/b,0.5,3-opt,13,68576
/100/prob100b/b,0.5,3-opt,14,68394
/100/prob100b/b,0.5,3-opt,15,68158
/100/prob100b/b,0.5,3-opt,16,68005
/100/prob100b/b,0.5,3-opt,17,67814
/100/prob100b/b,0.5,3-opt,18,67555
/100/prob100b/b,0.5,3-opt,19,67450
/100/prob100b/b,0.5,3-opt,20,67364
/100/prob100b/b,0.5,3-opt,21,67328
/100/prob100b/b,0.5,3-opt,22,67328
/100/prob100b/b,0.5,swap,0,67328
/100/prob100b/b,0.5,swap,1,66745
/100/prob100b/b,0.5,swap,2,66285
/100/prob100b/b,0.5,swap,3,65943
/100/prob100b/b,0.5,swap,4,65634
/100/prob100b/b,0.5,swap,5,65378
/100/prob100b/b,0.5,swap,6,65179
/100/prob100b/b,0.5,swap,7,65030
/100/prob100b/b,0.5,swap,8,64896
/100/prob100b/b,0.5,swap,9,64769
/100/prob100b/b,0.5,swap,10,64643
/100/prob100b/b,0.5,swap,11,64523
/100/prob100b/b,0.5,swap,12,64403
/100/prob100b/b,0.5,swap,13,64282
/100/prob100b/b,0.5,swap,14,64182
/100/prob100b/b,0.5,swap,15,64098
/100/prob100b/b,0.5,swap,16,63957
/100/prob100b/b,0.5,swap,17,63892
/100/prob100b/b,0.5,swap,18,63831
/100/prob100b/b,0.5,swap,19,63692
/100/prob100b/b,0.5,swap,20,63637
/100/prob100b/b,0.5,swap,21,63591
/100/prob100b/b,0.5,swap,22,63545
/100/prob100b/b,0.5,swap,23,63501
/100/prob100b/b,0.5,swap,24,63250
/100/prob100b/b,0.5,swap,25,63196
/100/prob100b/b,0.5,swap,26,63158
/100/prob100b/b,0.5,swap,27,63122
/100/prob100b/b,0.5,swap,28,63088
/100/prob100b/b,0.5,swap,29,63063
/100/prob100b/b,0.5,swap,30,63050
/100/prob100b/b,0.5,swap,31,63040
/100/prob100b/b,0.5,swap,32,63034
/100/prob100b/b,0.5,swap,33,63031
/100/prob100b/b,0.5,swap,34,63031
/100/prob100b/b,0.5,3-opt,0,63031
/100/prob100b/b,0.5,3-opt,1,62845
/100/prob100b/b,0.5,3-opt,2,62828
/100/prob100b/b,0.5,3-opt,3,62828
/100/prob100b/b,0.5,swap,0,62828
/100/prob100b/b,0.5,swap,1,62426
/100/prob100b/b,0.5,swap,2,62263
/100/prob100b/b,0.5,swap,3,62186
/100/prob100b/b,0.5,swap,4,62186
/100/prob100b/b,0.5,3-opt,0,62186
/100/prob100b/b,0.5,3-opt,1,62186
/100/prob100b/b,0.5,swap,0,62186
/100/prob100b/b,0.5,swap,1,62186
/100/prob100b/b,0.5,3-opt,0,62186
/100/prob100b/b,0.5,3-opt,1,62186
/100/prob100b/b,0.5,swap,0,62186
/100/prob100b/b,0.5,swap,1,62186
/100/prob100b/b,0.5,3-opt,0,62186
/100/prob100b/b,0.5,3-opt,1,62186
/100/prob100b/b,0.25,swap,0,107591
/100/prob100b/b,0.25,swap,1,106000
/100/prob100b/b,0.25,swap,2,104411
/100/prob100b/b,0.25,swap,3,103059
/100/prob100b/b,0.25,swap,4,101738
/100/prob100b/b,0.25,swap,5,100505
/100/prob100b/b,0.25,swap,6,99397
/100/prob100b/b,0.25,swap,7,98322
/100/prob100b/b,0.25,swap,8,97269
/100/prob100b/b,0.25,swap,9,96226
/100/prob100b/b,0.25,swap,10,95225
/100/prob100b/b,0.25,swap,11,94254
/100/prob100b/b,0.25,swap,12,93302
/100/prob100b/b,0.25,swap,13,92402
/100/prob100b/b,0.25,swap,14,91514
/100/prob100b/b,0.25,swap,15,90738
/100/prob100b/b,0.25,swap,16,89973
